## AeroDB
## Cart3D Solutions for the LGBB Geometry
##
## NASA Advanced Supercomputing - Applications Branch
## NASA Ames Research Center
## Mail Stop T27B-1
## Moffett Field, CA  94035-1000
##
## POC: Neal M. Chaderjian (nchaderjian@mail.arc.nasa.gov)
## Stuart E. Rogers (rogers@nas.nasa.gov)
## 
## mach = Mach Number
## alpha = Angle of attack
## beta = Side-slip angle
## lift = Lift Coefficient
## drag = Drag Coefficient
## pitch = Pitching Moment Coefficient
## side = Side-Force Coefficient
## yaw = Yawing Moment Coefficient
## roll = Rolling Moment Coefficient
##              
mach alpha beta lift  drag  pitch  side  yaw  roll
0.95 10 4.0 0.763210 0.192030 -0.077600 -0.012820 -0.000150 -0.008000
0.95 12 4.0 0.890310 0.244800 -0.084550 -0.001040 -0.001620 -0.008700
0.95 15 4.0 1.066580 0.340500 -0.092600 0.016260 -0.003350 -0.009190
0.95 17 4.0 1.168440 0.408690 -0.094770 0.028350 -0.004520 -0.009840
0.95 18 4.0 1.213930 0.444010 -0.094630 0.034650 -0.005180 -0.009570
0.95 20 4.0 1.284480 0.511880 -0.089740 0.045880 -0.006380 -0.008140
0.95 22 4.0 1.333510 0.580120 -0.084030 0.045320 -0.003540 -0.004530
0.95 24 4.0 1.363160 0.652080 -0.088340 0.020190 0.000970 -0.005620
0.95 25 4.0 1.374040 0.686870 -0.086720 0.018350 0.003850 -0.006090
0.95 26 4.0 1.376910 0.719470 -0.086870 0.040230 0.004400 -0.004500
0.95 28 4.0 1.369540 0.780570 -0.080680 0.066830 0.007280 0.000510
0.95 30 4.0 1.381470 0.857690 -0.075550 0.034320 0.022300 0.003830
1.20 -5 4.0 -0.251010 0.104270 0.007280 -0.058050 0.005770 0.000120
1.20 -2 4.0 -0.079110 0.087420 -0.006930 -0.051660 0.004420 -0.000910
1.20 0 4.0 0.031330 0.085830 -0.015420 -0.046980 0.003490 -0.002200
1.20 1 4.0 0.086550 0.087340 -0.019390 -0.044570 0.003060 -0.002800
1.20 2 4.0 0.141850 0.090650 -0.023240 -0.041930 0.002700 -0.003370
1.20 5 4.0 0.312850 0.111300 -0.035060 -0.034240 0.001580 -0.004960
1.20 8 4.0 0.488620 0.150660 -0.046890 -0.023400 0.000160 -0.005930
1.20 10 4.0 0.606050 0.186730 -0.054590 -0.013900 -0.001400 -0.006030
1.20 12 4.0 0.721960 0.230610 -0.062010 -0.002970 -0.003490 -0.005860
1.20 15 4.0 0.888560 0.310520 -0.071560 0.014770 -0.006780 -0.005380
1.20 16 4.0 0.941800 0.340730 -0.073780 0.021200 -0.007390 -0.005330
1.20 17 4.0 0.992470 0.372160 -0.075920 0.027100 -0.008090 -0.005390
1.20 18 4.0 1.041510 0.405400 -0.077800 0.032050 -0.009040 -0.005440
1.20 19 4.0 1.089510 0.440650 -0.079530 0.037140 -0.009610 -0.005550
1.20 20 4.0 1.135320 0.477550 -0.081020 0.042270 -0.010250 -0.005720
1.20 21 4.0 1.178600 0.515710 -0.081610 0.048120 -0.010670 -0.005920
1.20 22 4.0 1.220000 0.555340 -0.081740 0.054390 -0.011080 -0.006210
1.20 23 4.0 1.260150 0.596910 -0.081680 0.060450 -0.011410 -0.006470
1.20 24 4.0 1.297900 0.639020 -0.080960 0.068300 -0.011720 -0.006970
1.20 25 4.0 1.334700 0.682780 -0.080120 0.074450 -0.012380 -0.007260
1.20 26 4.0 1.368870 0.727420 -0.078430 0.082050 -0.012770 -0.007660
1.20 27 4.0 1.400510 0.772610 -0.076800 0.091220 -0.012910 -0.008040
1.20 28 4.0 1.433850 0.821160 -0.074030 0.098350 -0.013700 -0.007900
1.20 29 4.0 1.462960 0.869170 -0.072180 0.108070 -0.014120 -0.007860
1.20 30 4.0 1.493100 0.920440 -0.069770 0.113930 -0.014900 -0.007770
1.40 -5 4.0 -0.216050 0.098910 0.001590 -0.057160 0.004200 0.000390
1.40 -2 4.0 -0.071420 0.084180 -0.008040 -0.050060 0.002600 -0.000400
1.40 0 4.0 0.022620 0.082350 -0.013750 -0.045090 0.001550 -0.001370
1.40 1 4.0 0.070300 0.083520 -0.016650 -0.042580 0.001170 -0.001870
1.40 2 4.0 0.119290 0.086370 -0.019600 -0.040450 0.000760 -0.002390
1.40 5 4.0 0.269740 0.104450 -0.028890 -0.032810 -0.000280 -0.003640
1.40 8 4.0 0.422350 0.136960 -0.038020 -0.023170 -0.001800 -0.004380
1.40 10 4.0 0.525520 0.167700 -0.043520 -0.014860 -0.003420 -0.004560
1.40 12 4.0 0.627620 0.205680 -0.048970 -0.005140 -0.005350 -0.004380
1.40 15 4.0 0.778290 0.275430 -0.056300 0.010010 -0.008190 -0.003910
1.40 16 4.0 0.827470 0.302440 -0.058340 0.014310 -0.009090 -0.003840
1.40 17 4.0 0.877200 0.331850 -0.059960 0.018320 -0.009880 -0.003770
1.40 18 4.0 0.925830 0.363040 -0.061560 0.022850 -0.010310 -0.003930
1.40 19 4.0 0.974000 0.396080 -0.062960 0.027540 -0.010750 -0.004230
1.40 20 4.0 1.021130 0.431130 -0.063730 0.032350 -0.011140 -0.004510
1.40 21 4.0 1.067840 0.468530 -0.064290 0.036770 -0.011500 -0.004730
1.40 22 4.0 1.111870 0.506550 -0.064590 0.042170 -0.012010 -0.005000
1.40 23 4.0 1.155230 0.546160 -0.064140 0.048720 -0.012250 -0.005190
1.40 24 4.0 1.198720 0.588110 -0.063950 0.053850 -0.012480 -0.005290
1.40 25 4.0 1.241720 0.632420 -0.063330 0.058490 -0.012590 -0.005430
1.40 26 4.0 1.283080 0.678600 -0.063380 0.062030 -0.012570 -0.005360
1.40 27 4.0 1.323590 0.727290 -0.063190 0.065310 -0.013210 -0.005130
1.40 28 4.0 1.362930 0.777790 -0.062690 0.068000 -0.013700 -0.004730
1.40 29 4.0 1.400360 0.830000 -0.061970 0.066790 -0.014370 -0.004220
1.40 30 4.0 1.435040 0.883080 -0.060730 0.066800 -0.014660 -0.003690
1.80 -5 4.0 -0.183190 0.090570 -0.001880 -0.056160 0.001590 0.000270
1.80 -2 4.0 -0.069530 0.077510 -0.006590 -0.049120 0.000290 -0.000320
1.80 0 4.0 0.004880 0.075440 -0.009270 -0.044860 -0.000340 -0.000990
1.80 1 4.0 0.043050 0.076000 -0.010720 -0.042950 -0.000680 -0.001290
1.80 2 4.0 0.082300 0.077830 -0.012270 -0.041170 -0.000940 -0.001610
1.80 5 4.0 0.203860 0.091330 -0.016950 -0.035100 -0.001960 -0.002530
1.80 8 4.0 0.328170 0.117760 -0.021630 -0.027880 -0.003360 -0.003210
1.80 10 4.0 0.412370 0.142660 -0.024240 -0.022310 -0.004740 -0.003410
1.80 12 4.0 0.496500 0.173100 -0.026260 -0.015670 -0.006260 -0.003350
1.80 15 4.0 0.623850 0.230390 -0.028250 -0.006120 -0.008460 -0.003440
1.80 16 4.0 0.666300 0.252670 -0.028540 -0.003930 -0.008920 -0.003500
1.80 17 4.0 0.708630 0.276980 -0.028850 -0.002080 -0.009390 -0.003560
1.80 18 4.0 0.751030 0.303480 -0.029080 0.000080 -0.009710 -0.003620
1.80 19 4.0 0.793220 0.331810 -0.029220 0.001870 -0.009920 -0.003640
1.80 20 4.0 0.835040 0.361890 -0.029380 0.003780 -0.010320 -0.003660
1.80 21 4.0 0.876650 0.393880 -0.029380 0.005510 -0.010620 -0.003650
1.80 22 4.0 0.917360 0.427550 -0.029210 0.007440 -0.011140 -0.003630
1.80 23 4.0 0.957870 0.462890 -0.029020 0.009230 -0.011590 -0.003670
1.80 24 4.0 0.997320 0.499590 -0.028750 0.012600 -0.011800 -0.003680
1.80 25 4.0 1.035430 0.537670 -0.028680 0.015190 -0.012340 -0.003710
1.80 26 4.0 1.073330 0.577710 -0.028410 0.017180 -0.012640 -0.003680
1.80 27 4.0 1.110340 0.619690 -0.028120 0.018980 -0.013170 -0.003660
1.80 28 4.0 1.147030 0.663590 -0.028170 0.020780 -0.013320 -0.003650
1.80 29 4.0 1.182530 0.709230 -0.028240 0.021380 -0.013530 -0.003640
1.80 30 4.0 1.216420 0.755990 -0.029010 0.021830 -0.013550 -0.003640
2.00 -5 4.0 -0.172910 0.087400 -0.002460 -0.053750 -0.000100 0.000580
2.00 -2 4.0 -0.068230 0.074880 -0.005920 -0.047040 -0.000890 -0.000060
2.00 0 4.0 -0.000290 0.072440 -0.007850 -0.043820 -0.001320 -0.000710
2.00 1 4.0 0.034990 0.072810 -0.008860 -0.042230 -0.001580 -0.001010
2.00 2 4.0 0.070950 0.074080 -0.009990 -0.040760 -0.001770 -0.001320
2.00 5 4.0 0.183070 0.085990 -0.013360 -0.036030 -0.002580 -0.002130
2.00 8 4.0 0.298340 0.109930 -0.016510 -0.030470 -0.003640 -0.002730
2.00 10 4.0 0.376680 0.132550 -0.018160 -0.026720 -0.004800 -0.002850
2.00 12 4.0 0.456200 0.161320 -0.019280 -0.021650 -0.006000 -0.002940
2.00 15 4.0 0.576630 0.216200 -0.020340 -0.015040 -0.007620 -0.002890
2.00 16 4.0 0.616580 0.237880 -0.020580 -0.013460 -0.008100 -0.002890
2.00 17 4.0 0.657060 0.261240 -0.020680 -0.011850 -0.008440 -0.002950
2.00 18 4.0 0.697110 0.286080 -0.020550 -0.010110 -0.008670 -0.003010
2.00 19 4.0 0.736090 0.311540 -0.020540 -0.008560 -0.009130 -0.003070
2.00 20 4.0 0.776520 0.340080 -0.020130 -0.006660 -0.009600 -0.003090
2.00 21 4.0 0.815700 0.370140 -0.020150 -0.004510 -0.010130 -0.003150
2.00 22 4.0 0.854970 0.402000 -0.019960 -0.001910 -0.010680 -0.003230
2.00 23 4.0 0.892820 0.434990 -0.019740 0.000980 -0.010950 -0.003290
2.00 24 4.0 0.929910 0.469650 -0.019650 0.002860 -0.011740 -0.003360
2.00 25 4.0 0.966860 0.506020 -0.019360 0.005030 -0.011980 -0.003440
2.00 26 4.0 1.002520 0.543910 -0.019270 0.006790 -0.012230 -0.003540
2.00 27 4.0 1.037380 0.583490 -0.019230 0.007210 -0.012710 -0.003590
2.00 28 4.0 1.072630 0.625070 -0.019040 0.008610 -0.012800 -0.003750
2.00 29 4.0 1.105440 0.667170 -0.019500 0.009170 -0.013150 -0.003950
2.00 30 4.0 1.138090 0.711330 -0.019780 0.010700 -0.013050 -0.004180
2.20 -5 4.0 -0.164550 0.084850 -0.003170 -0.051500 -0.001200 0.000740
2.20 -2 4.0 -0.067500 0.072610 -0.005470 -0.045250 -0.001950 0.000130
2.20 0 4.0 -0.003990 0.069720 -0.006700 -0.042420 -0.002310 -0.000450
2.20 1 4.0 0.028830 0.069780 -0.007420 -0.041070 -0.002450 -0.000730
2.20 2 4.0 0.062430 0.070840 -0.008280 -0.039890 -0.002680 -0.000990
2.20 5 4.0 0.167340 0.081540 -0.010620 -0.036060 -0.003360 -0.001680
2.20 8 4.0 0.275050 0.103280 -0.012830 -0.032320 -0.004160 -0.002180
2.20 10 4.0 0.349380 0.124470 -0.013620 -0.029810 -0.004810 -0.002340
2.20 12 4.0 0.425180 0.151480 -0.014030 -0.026460 -0.005640 -0.002450
2.20 15 4.0 0.538200 0.203420 -0.014350 -0.021580 -0.006990 -0.002440
2.20 16 4.0 0.576320 0.224030 -0.014220 -0.020140 -0.007330 -0.002540
2.20 17 4.0 0.613700 0.246080 -0.014300 -0.018840 -0.007720 -0.002600
2.20 18 4.0 0.652050 0.270090 -0.014060 -0.017320 -0.008090 -0.002670
2.20 19 4.0 0.689920 0.295460 -0.013890 -0.015560 -0.008600 -0.002740
2.20 20 4.0 0.727820 0.322330 -0.013640 -0.013040 -0.009160 -0.002820
2.20 21 4.0 0.765310 0.350520 -0.013710 -0.010680 -0.009630 -0.002900
2.20 22 4.0 0.802560 0.380100 -0.013600 -0.008400 -0.010270 -0.003000
2.20 23 4.0 0.838400 0.411310 -0.013580 -0.006630 -0.010850 -0.003080
2.20 24 4.0 0.875040 0.444890 -0.013400 -0.005030 -0.011410 -0.003160
2.20 25 4.0 0.910190 0.479490 -0.013480 -0.002730 -0.011680 -0.003230
2.20 26 4.0 0.945120 0.515850 -0.013350 -0.001480 -0.012070 -0.003360
2.20 27 4.0 0.979760 0.553970 -0.013480 0.000460 -0.012130 -0.003600
2.20 28 4.0 1.012950 0.593390 -0.013550 0.001070 -0.012430 -0.003870
2.20 29 4.0 1.046180 0.634800 -0.013780 0.002950 -0.012290 -0.004160
2.20 30 4.0 1.079680 0.678120 -0.014660 0.004010 -0.012390 -0.004300
3.00 -5 4.0 -0.138590 0.074570 -0.004420 -0.052300 -0.003100 0.000670
3.00 -2 4.0 -0.062680 0.062860 -0.004210 -0.042280 -0.003420 0.000230
3.00 0 4.0 -0.012040 0.059690 -0.004050 -0.043680 -0.003750 -0.000050
3.00 1 4.0 0.014160 0.059400 -0.004070 -0.038520 -0.003890 -0.000170
3.00 2 4.0 0.041040 0.059920 -0.004040 -0.041810 -0.004070 -0.000280
3.00 5 4.0 0.124720 0.067080 -0.004230 -0.040700 -0.004620 -0.000480
3.00 8 4.0 0.214370 0.084390 -0.003970 -0.041230 -0.004930 -0.000690
3.00 10 4.0 0.274970 0.102010 -0.003440 -0.041920 -0.005080 -0.001010
3.00 12 4.0 0.336680 0.124650 -0.002640 -0.033780 -0.005410 -0.001390
3.00 15 4.0 0.430510 0.168480 -0.001350 -0.042490 -0.006410 -0.002040
3.00 16 4.0 0.462570 0.185850 -0.000870 -0.042590 -0.006860 -0.002260
3.00 17 4.0 0.495170 0.204750 -0.000450 -0.028480 -0.007340 -0.002470
3.00 18 4.0 0.527590 0.225030 -0.000080 -0.027310 -0.007820 -0.002640
3.00 19 4.0 0.560540 0.246880 0.000200 -0.043030 -0.008210 -0.002790
3.00 20 4.0 0.593690 0.270260 0.000330 -0.024410 -0.008780 -0.002890
3.00 21 4.0 0.627470 0.295210 0.000310 -0.022860 -0.009130 -0.003010
3.00 22 4.0 0.661650 0.322140 0.000150 -0.021680 -0.009510 -0.003190
3.00 23 4.0 0.695700 0.350410 -0.000160 -0.044640 -0.009790 -0.003360
3.00 24 4.0 0.730550 0.380630 -0.000910 -0.045740 -0.010040 -0.003610
3.00 25 4.0 0.765450 0.412560 -0.001830 -0.018100 -0.010200 -0.003750
3.00 26 4.0 0.801070 0.446700 -0.003010 -0.017070 -0.010310 -0.003990
3.00 27 4.0 0.835720 0.482220 -0.003830 -0.016410 -0.010510 -0.004160
3.00 28 4.0 0.869210 0.518970 -0.004660 -0.051420 -0.010530 -0.004520
3.00 29 4.0 0.900480 0.556330 -0.005270 -0.014050 -0.010320 -0.004970
3.00 30 4.0 0.932150 0.595860 -0.005520 -0.054690 -0.010270 -0.005480
3.20 -5 4.0 -0.133820 0.072370 -0.004620 -0.046040 -0.003440 0.000710
3.20 -2 4.0 -0.061240 0.060890 -0.003960 -0.041750 -0.003650 0.000280
3.20 0 4.0 -0.013140 0.057700 -0.003680 -0.039330 -0.003860 0.000010
3.20 1 4.0 0.011760 0.057320 -0.003650 -0.038430 -0.003990 -0.000090
3.20 2 4.0 0.037150 0.057760 -0.003630 -0.037700 -0.004160 -0.000170
3.20 5 4.0 0.117160 0.064590 -0.003430 -0.036490 -0.004640 -0.000320
3.20 8 4.0 0.203110 0.081120 -0.002610 -0.035580 -0.004860 -0.000550
3.20 10 4.0 0.261360 0.098140 -0.001980 -0.034950 -0.005070 -0.000920
3.20 12 4.0 0.320960 0.119980 -0.001010 -0.033710 -0.005470 -0.001340
3.20 15 4.0 0.413820 0.162740 0.000110 -0.030310 -0.006560 -0.001950
3.20 16 4.0 0.445530 0.179840 0.000350 -0.029630 -0.007040 -0.002120
3.20 17 4.0 0.477300 0.198220 0.000550 -0.028330 -0.007470 -0.002280
3.20 18 4.0 0.510030 0.218310 0.000810 -0.026880 -0.007830 -0.002420
3.20 19 4.0 0.543010 0.239850 0.000870 -0.025670 -0.008330 -0.002540
3.20 20 4.0 0.576540 0.263010 0.000760 -0.024290 -0.008720 -0.002680
3.20 21 4.0 0.610700 0.287930 0.000360 -0.022980 -0.009140 -0.002870
3.20 22 4.0 0.644730 0.314420 -0.000170 -0.021870 -0.009380 -0.003080
3.20 23 4.0 0.679170 0.342690 -0.000780 -0.021060 -0.009830 -0.003250
3.20 24 4.0 0.713580 0.372620 -0.001280 -0.019810 -0.009910 -0.003480
3.20 27 4.0 0.812000 0.470540 -0.001680 -0.017230 -0.010110 -0.004570
3.20 28 4.0 0.843740 0.505930 -0.002440 -0.016380 -0.010030 -0.004920
3.20 29 4.0 0.877810 0.544260 -0.003560 -0.015470 -0.009910 -0.005290
3.20 30 4.0 0.911420 0.584160 -0.004790 -0.014120 -0.009820 -0.005550
3.40 -5 4.0 -0.129270 0.070300 -0.004790 -0.044970 -0.003660 0.000740
3.40 -2 4.0 -0.060070 0.058970 -0.003950 -0.040960 -0.003770 0.000350
3.40 0 4.0 -0.014010 0.055850 -0.003480 -0.038990 -0.003910 0.000090
3.40 1 4.0 0.009690 0.055410 -0.003330 -0.038240 -0.004080 -0.000010
3.40 2 4.0 0.034170 0.055850 -0.003130 -0.037620 -0.004130 -0.000100
3.40 5 4.0 0.110860 0.062340 -0.002600 -0.036590 -0.004550 -0.000200
3.40 8 4.0 0.193160 0.078270 -0.001650 -0.035720 -0.004800 -0.000470
3.40 10 4.0 0.249620 0.094720 -0.000820 -0.034820 -0.005000 -0.000850
3.40 15 4.0 0.399520 0.157610 0.000930 -0.029980 -0.006760 -0.001720
3.40 16 4.0 0.430780 0.174330 0.001220 -0.028960 -0.007150 -0.001880
3.40 17 4.0 0.462550 0.192560 0.001330 -0.027860 -0.007530 -0.002070
3.40 18 4.0 0.494960 0.212290 0.001360 -0.026720 -0.007880 -0.002270
3.40 19 4.0 0.527520 0.233560 0.001290 -0.025580 -0.008250 -0.002430
3.40 20 4.0 0.560300 0.256380 0.001150 -0.024450 -0.008600 -0.002620
3.40 21 4.0 0.593530 0.280680 0.000930 -0.023270 -0.008950 -0.002820
3.40 22 4.0 0.626590 0.306540 0.000640 -0.022240 -0.009230 -0.003070
3.40 23 4.0 0.659000 0.333810 0.000870 -0.021670 -0.009510 -0.003320
3.40 24 4.0 0.692850 0.363400 0.000930 -0.021020 -0.009700 -0.003580
3.40 25 4.0 0.725720 0.393920 0.000220 -0.020140 -0.009770 -0.003780
3.40 26 4.0 0.759200 0.426300 -0.000940 -0.019590 -0.009860 -0.004010
3.40 27 4.0 0.793620 0.461000 -0.001790 -0.018710 -0.009870 -0.004160
3.40 28 4.0 0.826700 0.496700 -0.002830 -0.017590 -0.009720 -0.004390
3.40 29 4.0 0.859860 0.534190 -0.003740 -0.016670 -0.009720 -0.004550
3.40 30 4.0 0.891890 0.572980 -0.004810 -0.015320 -0.009680 -0.004700
3.60 -5 4.0 -0.125300 0.068480 -0.005030 -0.044140 -0.003790 0.000780
3.60 -2 4.0 -0.059060 0.057430 -0.003980 -0.040310 -0.003910 0.000440
3.60 0 4.0 -0.014680 0.054190 -0.003190 -0.038400 -0.003890 0.000190
3.60 1 4.0 0.008020 0.053770 -0.002960 -0.037840 -0.004030 0.000090
3.60 2 4.0 0.031230 0.054200 -0.002780 -0.037410 -0.004120 0.000000
3.60 5 4.0 0.105270 0.060300 -0.002030 -0.036610 -0.004480 -0.000100
3.60 8 4.0 0.184420 0.075720 -0.000870 -0.035500 -0.004660 -0.000400
3.60 10 4.0 0.239390 0.091620 0.000040 -0.034520 -0.004930 -0.000750
3.60 12 4.0 0.296290 0.112190 0.000870 -0.032660 -0.005550 -0.001110
3.60 15 4.0 0.386450 0.153020 0.001800 -0.029400 -0.006750 -0.001670
3.60 16 4.0 0.417180 0.169490 0.002070 -0.028440 -0.007120 -0.001850
3.60 17 4.0 0.447980 0.187270 0.002190 -0.027420 -0.007460 -0.002030
3.60 18 4.0 0.479700 0.206610 0.002250 -0.026500 -0.007820 -0.002220
3.60 19 4.0 0.511560 0.227430 0.002300 -0.025390 -0.008140 -0.002430
3.60 20 4.0 0.543280 0.249690 0.002390 -0.024600 -0.008490 -0.002620
3.60 21 4.0 0.575690 0.273580 0.002530 -0.023940 -0.008800 -0.002840
3.60 22 4.0 0.609290 0.299400 0.002050 -0.023280 -0.008970 -0.003020
3.60 23 4.0 0.642400 0.326550 0.001550 -0.022840 -0.009240 -0.003180
3.60 24 4.0 0.676710 0.355880 0.001070 -0.021990 -0.009380 -0.003290
3.60 25 4.0 0.710220 0.386510 0.000290 -0.021430 -0.009520 -0.003420
3.60 26 4.0 0.743340 0.418620 -0.000340 -0.020950 -0.009630 -0.003520
3.60 27 4.0 0.775840 0.452120 -0.001180 -0.020070 -0.009550 -0.003670
3.60 28 4.0 0.808150 0.487190 -0.001770 -0.019240 -0.009480 -0.003890
3.60 29 4.0 0.841350 0.524420 -0.002340 -0.018100 -0.009530 -0.004030
3.60 30 4.0 0.871980 0.561950 -0.003110 -0.016820 -0.009590 -0.004060
3.80 -5 4.0 -0.121520 0.066830 -0.005240 -0.043290 -0.003780 0.000820
3.80 -2 4.0 -0.057920 0.055900 -0.004000 -0.039560 -0.003960 0.000530
3.80 0 4.0 -0.015400 0.052730 -0.003140 -0.037950 -0.003950 0.000270
3.80 1 4.0 0.006460 0.052290 -0.002770 -0.037590 -0.004050 0.000180
3.80 2 4.0 0.028960 0.052630 -0.002480 -0.037040 -0.004060 0.000120
3.80 5 4.0 0.100050 0.058530 -0.001550 -0.036580 -0.004420 0.000000
3.80 8 4.0 0.176310 0.073420 -0.000220 -0.035310 -0.004580 -0.000340
3.80 10 4.0 0.229600 0.088740 0.000780 -0.034310 -0.004960 -0.000700
3.80 12 4.0 0.290260 0.092140 0.003580 -0.053200 -0.004600 -0.001230
3.80 15 4.0 0.378090 0.129210 0.005080 -0.057230 -0.004440 -0.001870
3.80 16 4.0 0.403420 0.164870 0.003110 -0.028110 -0.007010 -0.001850
3.80 17 4.0 0.433850 0.182370 0.003290 -0.027300 -0.007360 -0.002030
3.80 18 4.0 0.464700 0.201350 0.003510 -0.026440 -0.007670 -0.002230
3.80 19 4.0 0.496830 0.222040 0.003540 -0.041330 -0.008020 -0.002420
3.80 20 4.0 0.528980 0.244080 0.003280 -0.025240 -0.008320 -0.002560
3.80 21 4.0 0.561880 0.267930 0.003020 -0.025020 -0.008620 -0.002700
3.80 22 4.0 0.594590 0.293230 0.002540 -0.024410 -0.008760 -0.002860
3.80 23 4.0 0.627750 0.320300 0.002340 -0.023900 -0.009020 -0.002930
3.80 24 4.0 0.660070 0.348520 0.001860 -0.023250 -0.009130 -0.003070
3.80 25 4.0 0.692540 0.378360 0.001540 -0.022580 -0.009200 -0.003170
3.80 26 4.0 0.724870 0.409840 0.001430 -0.021810 -0.009250 -0.003300
3.80 27 4.0 0.758020 0.443270 0.000660 -0.021200 -0.009310 -0.003400
3.80 28 4.0 0.790340 0.477920 -0.000110 -0.020390 -0.009350 -0.003510
3.80 29 4.0 0.823550 0.514770 -0.001280 -0.019160 -0.009460 -0.003610
3.80 30 4.0 0.856280 0.553020 -0.002400 -0.055900 -0.009620 -0.003680
4.00 -5 4.0 -0.118270 0.065480 -0.005520 -0.047080 -0.003790 0.000850
4.00 -2 4.0 -0.078570 0.043750 0.002420 -0.050160 -0.004460 0.001340
4.00 0 4.0 -0.015980 0.051490 -0.003030 -0.037520 -0.003980 0.000380
4.00 1 4.0 0.003990 0.052120 -0.002090 -0.047350 -0.004270 0.000340
4.00 2 4.0 0.024880 0.036920 -0.001100 -0.054320 -0.002840 0.000210
4.00 5 4.0 0.095230 0.056960 -0.001060 -0.036280 -0.004300 0.000070
4.00 8 4.0 0.168790 0.071300 0.000500 -0.035030 -0.004480 -0.000330
4.00 10 4.0 0.224490 0.072140 0.003150 -0.051690 -0.004100 -0.000830
4.00 12 4.0 0.274770 0.105830 0.002490 -0.032050 -0.005470 -0.001170
4.00 15 4.0 0.360880 0.144920 0.003770 -0.038970 -0.006590 -0.001680
4.00 16 4.0 0.390850 0.160840 0.004080 -0.028050 -0.006920 -0.001860
4.00 17 4.0 0.421330 0.178190 0.004200 -0.027450 -0.007270 -0.002030
4.00 18 4.0 0.452600 0.197070 0.004210 -0.026780 -0.007490 -0.002200
4.00 19 4.0 0.483970 0.217310 0.004130 -0.026400 -0.007770 -0.002390
4.00 20 4.0 0.516190 0.239270 0.004060 -0.026010 -0.008080 -0.002510
4.00 21 4.0 0.547740 0.262450 0.003850 -0.025610 -0.008370 -0.002630
4.00 22 4.0 0.580350 0.287500 0.003930 -0.024900 -0.008540 -0.002740
4.00 23 4.0 0.612180 0.313720 0.003720 -0.024580 -0.008730 -0.002850
4.00 24 4.0 0.645190 0.341990 0.003420 -0.024010 -0.008880 -0.002950
4.00 25 4.0 0.678110 0.371770 0.002940 -0.023270 -0.009010 -0.003010
4.00 26 4.0 0.711590 0.403430 0.002060 -0.022440 -0.009100 -0.003150
4.00 27 4.0 0.744790 0.436500 0.000970 -0.021580 -0.009150 -0.003270
4.00 28 4.0 0.778490 0.471630 0.000220 -0.020420 -0.009200 -0.003340
4.00 29 4.0 0.810900 0.507830 -0.000760 -0.018630 -0.009420 -0.003320
4.00 30 4.0 0.843840 0.546220 -0.001760 -0.017070 -0.009790 -0.003350
4.20 -5 4.0 -0.114840 0.064060 -0.005540 -0.041970 -0.003730 0.000860
4.20 -2 4.0 -0.055820 0.053330 -0.003990 -0.038180 -0.003900 0.000670
4.20 0 4.0 -0.016410 0.050380 -0.002910 -0.037060 -0.003990 0.000450
4.20 1 4.0 -0.001380 0.040810 -0.000830 -0.051860 -0.002950 0.000390
4.20 2 4.0 0.024670 0.050060 -0.002040 -0.036370 -0.003910 0.000290
4.20 5 4.0 0.090920 0.055480 -0.000600 -0.036140 -0.004180 0.000090
4.20 8 4.0 0.161860 0.069440 0.001060 -0.034680 -0.004370 -0.000380
4.20 10 4.0 0.212180 0.084010 0.002200 -0.039410 -0.004810 -0.000810
4.20 12 4.0 0.271400 0.065730 0.005350 -0.058350 -0.003310 -0.001340
4.20 15 4.0 0.353790 0.115920 0.006880 -0.062040 -0.002570 -0.001940
4.20 16 4.0 0.380190 0.157530 0.004620 -0.028210 -0.006790 -0.001900
4.20 17 4.0 0.410230 0.174530 0.004740 -0.027660 -0.007070 -0.002110
4.20 18 4.0 0.440770 0.193000 0.004910 -0.027090 -0.007350 -0.002250
4.20 19 4.0 0.471940 0.213040 0.005100 -0.026760 -0.007660 -0.002380
4.20 20 4.0 0.503090 0.234440 0.005170 -0.026380 -0.007990 -0.002460
4.20 21 4.0 0.534700 0.257360 0.005020 -0.026030 -0.008290 -0.002560
4.20 22 4.0 0.567210 0.282210 0.005020 -0.025340 -0.008420 -0.002630
4.20 23 4.0 0.600300 0.308710 0.004490 -0.024770 -0.008620 -0.002710
4.20 24 4.0 0.633550 0.336780 0.003780 -0.024080 -0.008790 -0.002800
4.20 25 4.0 0.667660 0.366730 0.003100 -0.023280 -0.008980 -0.002860
4.20 26 4.0 0.700400 0.397790 0.002300 -0.022370 -0.009040 -0.002950
4.20 27 4.0 0.733620 0.430790 0.001730 -0.021460 -0.009150 -0.003000
4.20 28 4.0 0.766200 0.464920 0.000400 -0.020220 -0.009280 -0.003080
4.20 29 4.0 0.798710 0.501030 -0.000240 -0.019000 -0.009620 -0.003110
4.20 30 4.0 0.831400 0.538940 -0.001080 -0.017240 -0.009890 -0.003160
5.20 -5 4.0 -0.106090 0.062580 -0.005820 -0.043220 -0.003610 0.001180
5.20 -2 4.0 -0.049860 0.048300 -0.003910 -0.035530 -0.003570 0.000810
5.20 0 4.0 0.229950 0.094160 0.005540 -0.029730 -0.005140 -0.001340
5.20 0 4.0 -0.017440 0.046190 -0.002480 -0.034850 -0.003630 0.000720
5.20 2 4.0 0.016810 0.045860 -0.001140 -0.034580 -0.003680 0.000460
