## rows of lgbb_as_planned.txt which were not included
## in lgbb_as.txt (helpful for predicting at the remaining
## grid locations)
##
## Applied Math & Statistics Department
## University of California, Santa Cruz
## 1156 High St.
## Santa Cruz, CA 95064
##
## POC: Robert B. Gramacy (rbgramacy@ams.ucsc.edu))
## Herbert K.H. Lee (herbie@ams.ucsc.edu)
## 
## index = row number from lgbb_planned.txt
## mach = Mach Number
## alpha = Angle of attack
## beta = Side-slip angle
##
index mach alpha beta
31352 5.8 10 3.5
31353 5.85 10 3.5
31354 5.9 10 3.5
31355 5.95 10 3.5
31356 6 10 3.5
31357 0.2 11 3.5
31358 0.25 11 3.5
31359 0.3 11 3.5
31360 0.35 11 3.5
31361 0.4 11 3.5
31362 0.45 11 3.5
31363 0.5 11 3.5
31364 0.55 11 3.5
31365 0.6 11 3.5
31367 0.7 11 3.5
31368 0.75 11 3.5
31369 0.8 11 3.5
31370 0.85 11 3.5
31371 0.9 11 3.5
31372 0.95 11 3.5
31373 1 11 3.5
31374 1.05 11 3.5
31376 1.15 11 3.5
31377 1.2 11 3.5
31378 1.25 11 3.5
31379 1.3 11 3.5
31380 1.35 11 3.5
31381 1.4 11 3.5
31382 1.45 11 3.5
31383 1.5 11 3.5
31384 1.55 11 3.5
31385 1.6 11 3.5
31386 1.65 11 3.5
31387 1.7 11 3.5
31388 1.75 11 3.5
31389 1.8 11 3.5
31390 1.85 11 3.5
31391 1.9 11 3.5
31392 1.95 11 3.5
31393 2 11 3.5
31394 2.05 11 3.5
31395 2.1 11 3.5
31396 2.15 11 3.5
31397 2.2 11 3.5
31398 2.25 11 3.5
31399 2.3 11 3.5
31400 2.35 11 3.5
31401 2.4 11 3.5
31402 2.45 11 3.5
31403 2.5 11 3.5
31405 2.6 11 3.5
31406 2.65 11 3.5
31407 2.7 11 3.5
31408 2.75 11 3.5
31409 2.8 11 3.5
31410 2.85 11 3.5
31411 2.9 11 3.5
31412 2.95 11 3.5
31413 3 11 3.5
31414 3.05 11 3.5
31415 3.1 11 3.5
31416 3.15 11 3.5
31417 3.2 11 3.5
31418 3.25 11 3.5
31419 3.3 11 3.5
31420 3.35 11 3.5
31421 3.4 11 3.5
31422 3.45 11 3.5
31423 3.5 11 3.5
31424 3.55 11 3.5
31425 3.6 11 3.5
31426 3.65 11 3.5
31427 3.7 11 3.5
31428 3.75 11 3.5
31429 3.8 11 3.5
31430 3.85 11 3.5
31431 3.9 11 3.5
31432 3.95 11 3.5
31433 4 11 3.5
31434 4.05 11 3.5
31435 4.1 11 3.5
31436 4.15 11 3.5
31437 4.2 11 3.5
31438 4.25 11 3.5
31439 4.3 11 3.5
31440 4.35 11 3.5
31441 4.4 11 3.5
31442 4.45 11 3.5
31443 4.5 11 3.5
31444 4.55 11 3.5
31445 4.6 11 3.5
31446 4.65 11 3.5
31447 4.7 11 3.5
31448 4.75 11 3.5
31449 4.8 11 3.5
31450 4.85 11 3.5
31451 4.9 11 3.5
31452 4.95 11 3.5
31453 5 11 3.5
31454 5.05 11 3.5
31455 5.1 11 3.5
31456 5.15 11 3.5
31457 5.2 11 3.5
31458 5.25 11 3.5
31459 5.3 11 3.5
31460 5.35 11 3.5
31461 5.4 11 3.5
31462 5.45 11 3.5
31463 5.5 11 3.5
31464 5.55 11 3.5
31465 5.6 11 3.5
31466 5.65 11 3.5
31467 5.7 11 3.5
31468 5.75 11 3.5
31469 5.8 11 3.5
31470 5.85 11 3.5
31471 5.9 11 3.5
31472 5.95 11 3.5
31473 6 11 3.5
31475 0.25 12 3.5
31476 0.3 12 3.5
31477 0.35 12 3.5
31478 0.4 12 3.5
31479 0.45 12 3.5
31481 0.55 12 3.5
31482 0.6 12 3.5
31483 0.65 12 3.5
31484 0.7 12 3.5
31485 0.75 12 3.5
31486 0.8 12 3.5
31487 0.85 12 3.5
31488 0.9 12 3.5
31489 0.95 12 3.5
31490 1 12 3.5
31491 1.05 12 3.5
31492 1.1 12 3.5
31493 1.15 12 3.5
31494 1.2 12 3.5
31495 1.25 12 3.5
31496 1.3 12 3.5
31497 1.35 12 3.5
31498 1.4 12 3.5
31499 1.45 12 3.5
31500 1.5 12 3.5
31501 1.55 12 3.5
31502 1.6 12 3.5
31503 1.65 12 3.5
31504 1.7 12 3.5
31505 1.75 12 3.5
31506 1.8 12 3.5
31507 1.85 12 3.5
31508 1.9 12 3.5
31509 1.95 12 3.5
31510 2 12 3.5
31511 2.05 12 3.5
31512 2.1 12 3.5
31513 2.15 12 3.5
31514 2.2 12 3.5
31515 2.25 12 3.5
31516 2.3 12 3.5
31517 2.35 12 3.5
31518 2.4 12 3.5
31519 2.45 12 3.5
31520 2.5 12 3.5
31521 2.55 12 3.5
31522 2.6 12 3.5
31523 2.65 12 3.5
31524 2.7 12 3.5
31525 2.75 12 3.5
31526 2.8 12 3.5
31527 2.85 12 3.5
31528 2.9 12 3.5
31529 2.95 12 3.5
31530 3 12 3.5
31531 3.05 12 3.5
31532 3.1 12 3.5
31533 3.15 12 3.5
31534 3.2 12 3.5
31535 3.25 12 3.5
31536 3.3 12 3.5
31537 3.35 12 3.5
31538 3.4 12 3.5
31539 3.45 12 3.5
31540 3.5 12 3.5
31541 3.55 12 3.5
31542 3.6 12 3.5
31543 3.65 12 3.5
31544 3.7 12 3.5
31545 3.75 12 3.5
31546 3.8 12 3.5
31547 3.85 12 3.5
31548 3.9 12 3.5
31549 3.95 12 3.5
31550 4 12 3.5
31551 4.05 12 3.5
31552 4.1 12 3.5
31553 4.15 12 3.5
31554 4.2 12 3.5
31555 4.25 12 3.5
31556 4.3 12 3.5
31557 4.35 12 3.5
31558 4.4 12 3.5
31559 4.45 12 3.5
31560 4.5 12 3.5
31561 4.55 12 3.5
31562 4.6 12 3.5
31563 4.65 12 3.5
31564 4.7 12 3.5
31565 4.75 12 3.5
31566 4.8 12 3.5
31567 4.85 12 3.5
31568 4.9 12 3.5
31569 4.95 12 3.5
31570 5 12 3.5
31571 5.05 12 3.5
31572 5.1 12 3.5
31573 5.15 12 3.5
31574 5.2 12 3.5
31575 5.25 12 3.5
31576 5.3 12 3.5
31577 5.35 12 3.5
31578 5.4 12 3.5
31579 5.45 12 3.5
31580 5.5 12 3.5
31581 5.55 12 3.5
31582 5.6 12 3.5
31583 5.65 12 3.5
31584 5.7 12 3.5
31585 5.75 12 3.5
31586 5.8 12 3.5
31587 5.85 12 3.5
31588 5.9 12 3.5
31589 5.95 12 3.5
31590 6 12 3.5
31591 0.2 13 3.5
31592 0.25 13 3.5
31593 0.3 13 3.5
31594 0.35 13 3.5
31595 0.4 13 3.5
31596 0.45 13 3.5
31597 0.5 13 3.5
31598 0.55 13 3.5
31599 0.6 13 3.5
31600 0.65 13 3.5
31601 0.7 13 3.5
31602 0.75 13 3.5
31603 0.8 13 3.5
31605 0.9 13 3.5
31606 0.95 13 3.5
31607 1 13 3.5
31608 1.05 13 3.5
31609 1.1 13 3.5
31610 1.15 13 3.5
31611 1.2 13 3.5
31612 1.25 13 3.5
31613 1.3 13 3.5
31615 1.4 13 3.5
31616 1.45 13 3.5
31617 1.5 13 3.5
31618 1.55 13 3.5
31619 1.6 13 3.5
31620 1.65 13 3.5
31621 1.7 13 3.5
31622 1.75 13 3.5
31623 1.8 13 3.5
31624 1.85 13 3.5
31625 1.9 13 3.5
31626 1.95 13 3.5
31627 2 13 3.5
31628 2.05 13 3.5
31629 2.1 13 3.5
31630 2.15 13 3.5
31631 2.2 13 3.5
31632 2.25 13 3.5
31633 2.3 13 3.5
31634 2.35 13 3.5
31635 2.4 13 3.5
31636 2.45 13 3.5
31637 2.5 13 3.5
31638 2.55 13 3.5
31639 2.6 13 3.5
31640 2.65 13 3.5
31641 2.7 13 3.5
31642 2.75 13 3.5
31643 2.8 13 3.5
31644 2.85 13 3.5
31645 2.9 13 3.5
31646 2.95 13 3.5
31647 3 13 3.5
31648 3.05 13 3.5
31649 3.1 13 3.5
31650 3.15 13 3.5
31651 3.2 13 3.5
31652 3.25 13 3.5
31653 3.3 13 3.5
31654 3.35 13 3.5
31655 3.4 13 3.5
31656 3.45 13 3.5
31657 3.5 13 3.5
31658 3.55 13 3.5
31659 3.6 13 3.5
31660 3.65 13 3.5
31661 3.7 13 3.5
31662 3.75 13 3.5
31663 3.8 13 3.5
31664 3.85 13 3.5
31665 3.9 13 3.5
31666 3.95 13 3.5
31667 4 13 3.5
31668 4.05 13 3.5
31669 4.1 13 3.5
31670 4.15 13 3.5
31671 4.2 13 3.5
31672 4.25 13 3.5
31673 4.3 13 3.5
31674 4.35 13 3.5
31675 4.4 13 3.5
31676 4.45 13 3.5
31677 4.5 13 3.5
31678 4.55 13 3.5
31679 4.6 13 3.5
31680 4.65 13 3.5
31681 4.7 13 3.5
31682 4.75 13 3.5
31683 4.8 13 3.5
31684 4.85 13 3.5
31685 4.9 13 3.5
31686 4.95 13 3.5
31687 5 13 3.5
31688 5.05 13 3.5
31689 5.1 13 3.5
31690 5.15 13 3.5
31691 5.2 13 3.5
31692 5.25 13 3.5
31693 5.3 13 3.5
31694 5.35 13 3.5
31695 5.4 13 3.5
31696 5.45 13 3.5
31697 5.5 13 3.5
31698 5.55 13 3.5
31699 5.6 13 3.5
31700 5.65 13 3.5
31701 5.7 13 3.5
31702 5.75 13 3.5
31703 5.8 13 3.5
31704 5.85 13 3.5
31705 5.9 13 3.5
31706 5.95 13 3.5
31707 6 13 3.5
31708 0.2 14 3.5
31710 0.3 14 3.5
31711 0.35 14 3.5
31712 0.4 14 3.5
31713 0.45 14 3.5
31714 0.5 14 3.5
31715 0.55 14 3.5
31716 0.6 14 3.5
31717 0.65 14 3.5
31718 0.7 14 3.5
31719 0.75 14 3.5
31720 0.8 14 3.5
31723 0.95 14 3.5
31724 1 14 3.5
31725 1.05 14 3.5
31726 1.1 14 3.5
31727 1.15 14 3.5
31728 1.2 14 3.5
31729 1.25 14 3.5
31730 1.3 14 3.5
31731 1.35 14 3.5
31732 1.4 14 3.5
31733 1.45 14 3.5
31734 1.5 14 3.5
31735 1.55 14 3.5
31736 1.6 14 3.5
31737 1.65 14 3.5
31738 1.7 14 3.5
31739 1.75 14 3.5
31740 1.8 14 3.5
31741 1.85 14 3.5
31742 1.9 14 3.5
31743 1.95 14 3.5
31744 2 14 3.5
31745 2.05 14 3.5
31746 2.1 14 3.5
31747 2.15 14 3.5
31748 2.2 14 3.5
31749 2.25 14 3.5
31750 2.3 14 3.5
31751 2.35 14 3.5
31752 2.4 14 3.5
31753 2.45 14 3.5
31754 2.5 14 3.5
31755 2.55 14 3.5
31756 2.6 14 3.5
31757 2.65 14 3.5
31758 2.7 14 3.5
31759 2.75 14 3.5
31760 2.8 14 3.5
31761 2.85 14 3.5
31762 2.9 14 3.5
31763 2.95 14 3.5
31764 3 14 3.5
31765 3.05 14 3.5
31766 3.1 14 3.5
31767 3.15 14 3.5
31768 3.2 14 3.5
31769 3.25 14 3.5
31770 3.3 14 3.5
31771 3.35 14 3.5
31772 3.4 14 3.5
31773 3.45 14 3.5
31774 3.5 14 3.5
31775 3.55 14 3.5
31776 3.6 14 3.5
31777 3.65 14 3.5
31778 3.7 14 3.5
31779 3.75 14 3.5
31780 3.8 14 3.5
31781 3.85 14 3.5
31782 3.9 14 3.5
31783 3.95 14 3.5
31784 4 14 3.5
31785 4.05 14 3.5
31786 4.1 14 3.5
31787 4.15 14 3.5
31788 4.2 14 3.5
31789 4.25 14 3.5
31790 4.3 14 3.5
31791 4.35 14 3.5
31792 4.4 14 3.5
31793 4.45 14 3.5
31794 4.5 14 3.5
31795 4.55 14 3.5
31796 4.6 14 3.5
31797 4.65 14 3.5
31798 4.7 14 3.5
31799 4.75 14 3.5
31800 4.8 14 3.5
31801 4.85 14 3.5
31802 4.9 14 3.5
31803 4.95 14 3.5
31804 5 14 3.5
31805 5.05 14 3.5
31806 5.1 14 3.5
31807 5.15 14 3.5
31808 5.2 14 3.5
31809 5.25 14 3.5
31810 5.3 14 3.5
31811 5.35 14 3.5
31812 5.4 14 3.5
31813 5.45 14 3.5
31814 5.5 14 3.5
31815 5.55 14 3.5
31816 5.6 14 3.5
31817 5.65 14 3.5
31818 5.7 14 3.5
31819 5.75 14 3.5
31820 5.8 14 3.5
31821 5.85 14 3.5
31822 5.9 14 3.5
31823 5.95 14 3.5
31824 6 14 3.5
31825 0.2 15 3.5
31826 0.25 15 3.5
31827 0.3 15 3.5
31828 0.35 15 3.5
31829 0.4 15 3.5
31830 0.45 15 3.5
31831 0.5 15 3.5
31832 0.55 15 3.5
31833 0.6 15 3.5
31834 0.65 15 3.5
31835 0.7 15 3.5
31836 0.75 15 3.5
31837 0.8 15 3.5
31838 0.85 15 3.5
31839 0.9 15 3.5
31840 0.95 15 3.5
31841 1 15 3.5
31842 1.05 15 3.5
31843 1.1 15 3.5
31844 1.15 15 3.5
31845 1.2 15 3.5
31846 1.25 15 3.5
31847 1.3 15 3.5
31848 1.35 15 3.5
31849 1.4 15 3.5
31850 1.45 15 3.5
31851 1.5 15 3.5
31852 1.55 15 3.5
31853 1.6 15 3.5
31854 1.65 15 3.5
31855 1.7 15 3.5
31856 1.75 15 3.5
31857 1.8 15 3.5
31858 1.85 15 3.5
31859 1.9 15 3.5
31860 1.95 15 3.5
31861 2 15 3.5
31862 2.05 15 3.5
31863 2.1 15 3.5
31864 2.15 15 3.5
31865 2.2 15 3.5
31866 2.25 15 3.5
31867 2.3 15 3.5
31868 2.35 15 3.5
31869 2.4 15 3.5
31870 2.45 15 3.5
31871 2.5 15 3.5
31872 2.55 15 3.5
31873 2.6 15 3.5
31874 2.65 15 3.5
31875 2.7 15 3.5
31876 2.75 15 3.5
31877 2.8 15 3.5
31878 2.85 15 3.5
31879 2.9 15 3.5
31880 2.95 15 3.5
31881 3 15 3.5
31882 3.05 15 3.5
31883 3.1 15 3.5
31884 3.15 15 3.5
31885 3.2 15 3.5
31886 3.25 15 3.5
31887 3.3 15 3.5
31888 3.35 15 3.5
31889 3.4 15 3.5
31890 3.45 15 3.5
31891 3.5 15 3.5
31892 3.55 15 3.5
31893 3.6 15 3.5
31894 3.65 15 3.5
31895 3.7 15 3.5
31896 3.75 15 3.5
31897 3.8 15 3.5
31898 3.85 15 3.5
31899 3.9 15 3.5
31900 3.95 15 3.5
31901 4 15 3.5
31902 4.05 15 3.5
31903 4.1 15 3.5
31904 4.15 15 3.5
31905 4.2 15 3.5
31906 4.25 15 3.5
31907 4.3 15 3.5
31908 4.35 15 3.5
31909 4.4 15 3.5
31910 4.45 15 3.5
31911 4.5 15 3.5
31912 4.55 15 3.5
31913 4.6 15 3.5
31914 4.65 15 3.5
31915 4.7 15 3.5
31916 4.75 15 3.5
31917 4.8 15 3.5
31918 4.85 15 3.5
31919 4.9 15 3.5
31920 4.95 15 3.5
31921 5 15 3.5
31922 5.05 15 3.5
31923 5.1 15 3.5
31924 5.15 15 3.5
31925 5.2 15 3.5
31926 5.25 15 3.5
31927 5.3 15 3.5
31928 5.35 15 3.5
31929 5.4 15 3.5
31930 5.45 15 3.5
31931 5.5 15 3.5
31932 5.55 15 3.5
31933 5.6 15 3.5
31934 5.65 15 3.5
31935 5.7 15 3.5
31936 5.75 15 3.5
31937 5.8 15 3.5
31938 5.85 15 3.5
31939 5.9 15 3.5
31940 5.95 15 3.5
31941 6 15 3.5
31942 0.2 16 3.5
31943 0.25 16 3.5
31944 0.3 16 3.5
31945 0.35 16 3.5
31946 0.4 16 3.5
31947 0.45 16 3.5
31949 0.55 16 3.5
31950 0.6 16 3.5
31951 0.65 16 3.5
31952 0.7 16 3.5
31953 0.75 16 3.5
31954 0.8 16 3.5
31955 0.85 16 3.5
31956 0.9 16 3.5
31958 1 16 3.5
31959 1.05 16 3.5
31960 1.1 16 3.5
31961 1.15 16 3.5
31962 1.2 16 3.5
31963 1.25 16 3.5
31964 1.3 16 3.5
31965 1.35 16 3.5
31966 1.4 16 3.5
31967 1.45 16 3.5
31968 1.5 16 3.5
31969 1.55 16 3.5
31970 1.6 16 3.5
31971 1.65 16 3.5
31972 1.7 16 3.5
31973 1.75 16 3.5
31975 1.85 16 3.5
31976 1.9 16 3.5
31977 1.95 16 3.5
31978 2 16 3.5
31979 2.05 16 3.5
31980 2.1 16 3.5
31981 2.15 16 3.5
31982 2.2 16 3.5
31983 2.25 16 3.5
31984 2.3 16 3.5
31985 2.35 16 3.5
31986 2.4 16 3.5
31987 2.45 16 3.5
31988 2.5 16 3.5
31989 2.55 16 3.5
31990 2.6 16 3.5
31991 2.65 16 3.5
31993 2.75 16 3.5
31994 2.8 16 3.5
31995 2.85 16 3.5
31996 2.9 16 3.5
31997 2.95 16 3.5
31998 3 16 3.5
31999 3.05 16 3.5
32000 3.1 16 3.5
32001 3.15 16 3.5
32002 3.2 16 3.5
32003 3.25 16 3.5
32004 3.3 16 3.5
32005 3.35 16 3.5
32006 3.4 16 3.5
32007 3.45 16 3.5
32008 3.5 16 3.5
32009 3.55 16 3.5
32010 3.6 16 3.5
32011 3.65 16 3.5
32012 3.7 16 3.5
32013 3.75 16 3.5
32014 3.8 16 3.5
32015 3.85 16 3.5
32016 3.9 16 3.5
32017 3.95 16 3.5
32018 4 16 3.5
32019 4.05 16 3.5
32020 4.1 16 3.5
32021 4.15 16 3.5
32022 4.2 16 3.5
32023 4.25 16 3.5
32024 4.3 16 3.5
32025 4.35 16 3.5
32026 4.4 16 3.5
32027 4.45 16 3.5
32028 4.5 16 3.5
32029 4.55 16 3.5
32030 4.6 16 3.5
32031 4.65 16 3.5
32032 4.7 16 3.5
32033 4.75 16 3.5
32034 4.8 16 3.5
32035 4.85 16 3.5
32036 4.9 16 3.5
32037 4.95 16 3.5
32038 5 16 3.5
32039 5.05 16 3.5
32040 5.1 16 3.5
32041 5.15 16 3.5
32042 5.2 16 3.5
32043 5.25 16 3.5
32044 5.3 16 3.5
32045 5.35 16 3.5
32046 5.4 16 3.5
32047 5.45 16 3.5
32049 5.55 16 3.5
32050 5.6 16 3.5
32051 5.65 16 3.5
32052 5.7 16 3.5
32053 5.75 16 3.5
32054 5.8 16 3.5
32055 5.85 16 3.5
32056 5.9 16 3.5
32057 5.95 16 3.5
32058 6 16 3.5
32059 0.2 17 3.5
32060 0.25 17 3.5
32061 0.3 17 3.5
32062 0.35 17 3.5
32064 0.45 17 3.5
32065 0.5 17 3.5
32066 0.55 17 3.5
32067 0.6 17 3.5
32068 0.65 17 3.5
32069 0.7 17 3.5
32071 0.8 17 3.5
32072 0.85 17 3.5
32073 0.9 17 3.5
32074 0.95 17 3.5
32075 1 17 3.5
32076 1.05 17 3.5
32077 1.1 17 3.5
32078 1.15 17 3.5
32079 1.2 17 3.5
32080 1.25 17 3.5
32081 1.3 17 3.5
32083 1.4 17 3.5
32084 1.45 17 3.5
32085 1.5 17 3.5
32086 1.55 17 3.5
32087 1.6 17 3.5
32088 1.65 17 3.5
32089 1.7 17 3.5
32090 1.75 17 3.5
32091 1.8 17 3.5
32092 1.85 17 3.5
32093 1.9 17 3.5
32094 1.95 17 3.5
32095 2 17 3.5
32096 2.05 17 3.5
32097 2.1 17 3.5
32098 2.15 17 3.5
32099 2.2 17 3.5
32100 2.25 17 3.5
32101 2.3 17 3.5
32102 2.35 17 3.5
32103 2.4 17 3.5
32104 2.45 17 3.5
32105 2.5 17 3.5
32106 2.55 17 3.5
32107 2.6 17 3.5
32108 2.65 17 3.5
32109 2.7 17 3.5
32110 2.75 17 3.5
32111 2.8 17 3.5
32112 2.85 17 3.5
32113 2.9 17 3.5
32114 2.95 17 3.5
32115 3 17 3.5
32117 3.1 17 3.5
32118 3.15 17 3.5
32119 3.2 17 3.5
32120 3.25 17 3.5
32121 3.3 17 3.5
32122 3.35 17 3.5
32123 3.4 17 3.5
32124 3.45 17 3.5
32125 3.5 17 3.5
32126 3.55 17 3.5
32127 3.6 17 3.5
32128 3.65 17 3.5
32129 3.7 17 3.5
32130 3.75 17 3.5
32131 3.8 17 3.5
32132 3.85 17 3.5
32133 3.9 17 3.5
32134 3.95 17 3.5
32135 4 17 3.5
32136 4.05 17 3.5
32137 4.1 17 3.5
32138 4.15 17 3.5
32139 4.2 17 3.5
32140 4.25 17 3.5
32141 4.3 17 3.5
32142 4.35 17 3.5
32143 4.4 17 3.5
32144 4.45 17 3.5
32145 4.5 17 3.5
32146 4.55 17 3.5
32147 4.6 17 3.5
32148 4.65 17 3.5
32149 4.7 17 3.5
32150 4.75 17 3.5
32151 4.8 17 3.5
32152 4.85 17 3.5
32153 4.9 17 3.5
32154 4.95 17 3.5
32155 5 17 3.5
32156 5.05 17 3.5
32157 5.1 17 3.5
32158 5.15 17 3.5
32159 5.2 17 3.5
32160 5.25 17 3.5
32161 5.3 17 3.5
32162 5.35 17 3.5
32163 5.4 17 3.5
32164 5.45 17 3.5
32165 5.5 17 3.5
32166 5.55 17 3.5
32167 5.6 17 3.5
32168 5.65 17 3.5
32169 5.7 17 3.5
32170 5.75 17 3.5
32171 5.8 17 3.5
32172 5.85 17 3.5
32173 5.9 17 3.5
32174 5.95 17 3.5
32175 6 17 3.5
32177 0.25 18 3.5
32178 0.3 18 3.5
32179 0.35 18 3.5
32180 0.4 18 3.5
32181 0.45 18 3.5
32182 0.5 18 3.5
32183 0.55 18 3.5
32184 0.6 18 3.5
32185 0.65 18 3.5
32186 0.7 18 3.5
32187 0.75 18 3.5
32188 0.8 18 3.5
32190 0.9 18 3.5
32191 0.95 18 3.5
32192 1 18 3.5
32193 1.05 18 3.5
32194 1.1 18 3.5
32195 1.15 18 3.5
32196 1.2 18 3.5
32197 1.25 18 3.5
32198 1.3 18 3.5
32199 1.35 18 3.5
32200 1.4 18 3.5
32201 1.45 18 3.5
32202 1.5 18 3.5
32203 1.55 18 3.5
32204 1.6 18 3.5
32205 1.65 18 3.5
32206 1.7 18 3.5
32207 1.75 18 3.5
32208 1.8 18 3.5
32209 1.85 18 3.5
32210 1.9 18 3.5
32211 1.95 18 3.5
32213 2.05 18 3.5
32214 2.1 18 3.5
32215 2.15 18 3.5
32216 2.2 18 3.5
32217 2.25 18 3.5
32218 2.3 18 3.5
32219 2.35 18 3.5
32220 2.4 18 3.5
32221 2.45 18 3.5
32222 2.5 18 3.5
32223 2.55 18 3.5
32224 2.6 18 3.5
32225 2.65 18 3.5
32226 2.7 18 3.5
32227 2.75 18 3.5
32228 2.8 18 3.5
32229 2.85 18 3.5
32230 2.9 18 3.5
32231 2.95 18 3.5
32232 3 18 3.5
32233 3.05 18 3.5
32234 3.1 18 3.5
32235 3.15 18 3.5
32236 3.2 18 3.5
32237 3.25 18 3.5
32238 3.3 18 3.5
32239 3.35 18 3.5
32240 3.4 18 3.5
32241 3.45 18 3.5
32242 3.5 18 3.5
32243 3.55 18 3.5
32244 3.6 18 3.5
32245 3.65 18 3.5
32246 3.7 18 3.5
32247 3.75 18 3.5
32248 3.8 18 3.5
32249 3.85 18 3.5
32250 3.9 18 3.5
32251 3.95 18 3.5
32252 4 18 3.5
32253 4.05 18 3.5
32254 4.1 18 3.5
32255 4.15 18 3.5
32256 4.2 18 3.5
32257 4.25 18 3.5
32258 4.3 18 3.5
32259 4.35 18 3.5
32260 4.4 18 3.5
32261 4.45 18 3.5
32262 4.5 18 3.5
32263 4.55 18 3.5
32264 4.6 18 3.5
32265 4.65 18 3.5
32266 4.7 18 3.5
32267 4.75 18 3.5
32268 4.8 18 3.5
32269 4.85 18 3.5
32270 4.9 18 3.5
32271 4.95 18 3.5
32272 5 18 3.5
32273 5.05 18 3.5
32274 5.1 18 3.5
32275 5.15 18 3.5
32276 5.2 18 3.5
32277 5.25 18 3.5
32278 5.3 18 3.5
32279 5.35 18 3.5
32280 5.4 18 3.5
32281 5.45 18 3.5
32282 5.5 18 3.5
32283 5.55 18 3.5
32284 5.6 18 3.5
32285 5.65 18 3.5
32286 5.7 18 3.5
32287 5.75 18 3.5
32288 5.8 18 3.5
32289 5.85 18 3.5
32290 5.9 18 3.5
32291 5.95 18 3.5
32292 6 18 3.5
32293 0.2 19 3.5
32294 0.25 19 3.5
32295 0.3 19 3.5
32296 0.35 19 3.5
32297 0.4 19 3.5
32298 0.45 19 3.5
32299 0.5 19 3.5
32300 0.55 19 3.5
32302 0.65 19 3.5
32303 0.7 19 3.5
32304 0.75 19 3.5
32305 0.8 19 3.5
32306 0.85 19 3.5
32307 0.9 19 3.5
32309 1 19 3.5
32311 1.1 19 3.5
32312 1.15 19 3.5
32313 1.2 19 3.5
32314 1.25 19 3.5
32315 1.3 19 3.5
32316 1.35 19 3.5
32317 1.4 19 3.5
32318 1.45 19 3.5
32319 1.5 19 3.5
32320 1.55 19 3.5
32321 1.6 19 3.5
32322 1.65 19 3.5
32323 1.7 19 3.5
32324 1.75 19 3.5
32325 1.8 19 3.5
32326 1.85 19 3.5
32327 1.9 19 3.5
32328 1.95 19 3.5
32329 2 19 3.5
32330 2.05 19 3.5
32331 2.1 19 3.5
32332 2.15 19 3.5
32333 2.2 19 3.5
32334 2.25 19 3.5
32335 2.3 19 3.5
32336 2.35 19 3.5
32337 2.4 19 3.5
32338 2.45 19 3.5
32339 2.5 19 3.5
32340 2.55 19 3.5
32341 2.6 19 3.5
32342 2.65 19 3.5
32343 2.7 19 3.5
32344 2.75 19 3.5
32345 2.8 19 3.5
32346 2.85 19 3.5
32347 2.9 19 3.5
32348 2.95 19 3.5
32349 3 19 3.5
32350 3.05 19 3.5
32351 3.1 19 3.5
32352 3.15 19 3.5
32353 3.2 19 3.5
32354 3.25 19 3.5
32355 3.3 19 3.5
32356 3.35 19 3.5
32357 3.4 19 3.5
32358 3.45 19 3.5
32359 3.5 19 3.5
32360 3.55 19 3.5
32361 3.6 19 3.5
32362 3.65 19 3.5
32363 3.7 19 3.5
32364 3.75 19 3.5
32365 3.8 19 3.5
32366 3.85 19 3.5
32367 3.9 19 3.5
32368 3.95 19 3.5
32369 4 19 3.5
32370 4.05 19 3.5
32371 4.1 19 3.5
32372 4.15 19 3.5
32373 4.2 19 3.5
32374 4.25 19 3.5
32375 4.3 19 3.5
32376 4.35 19 3.5
32377 4.4 19 3.5
32378 4.45 19 3.5
32379 4.5 19 3.5
32380 4.55 19 3.5
32381 4.6 19 3.5
32382 4.65 19 3.5
32383 4.7 19 3.5
32384 4.75 19 3.5
32385 4.8 19 3.5
32386 4.85 19 3.5
32387 4.9 19 3.5
32388 4.95 19 3.5
32389 5 19 3.5
32390 5.05 19 3.5
32391 5.1 19 3.5
32392 5.15 19 3.5
32393 5.2 19 3.5
32394 5.25 19 3.5
32395 5.3 19 3.5
32396 5.35 19 3.5
32397 5.4 19 3.5
32398 5.45 19 3.5
32399 5.5 19 3.5
32400 5.55 19 3.5
32401 5.6 19 3.5
32402 5.65 19 3.5
32403 5.7 19 3.5
32404 5.75 19 3.5
32405 5.8 19 3.5
32406 5.85 19 3.5
32407 5.9 19 3.5
32408 5.95 19 3.5
32409 6 19 3.5
32410 0.2 20 3.5
32411 0.25 20 3.5
32412 0.3 20 3.5
32413 0.35 20 3.5
32414 0.4 20 3.5
32415 0.45 20 3.5
32416 0.5 20 3.5
32417 0.55 20 3.5
32418 0.6 20 3.5
32420 0.7 20 3.5
32421 0.75 20 3.5
32422 0.8 20 3.5
32423 0.85 20 3.5
32424 0.9 20 3.5
32425 0.95 20 3.5
32426 1 20 3.5
32427 1.05 20 3.5
32428 1.1 20 3.5
32429 1.15 20 3.5
32430 1.2 20 3.5
32431 1.25 20 3.5
32432 1.3 20 3.5
32433 1.35 20 3.5
32434 1.4 20 3.5
32435 1.45 20 3.5
32436 1.5 20 3.5
32437 1.55 20 3.5
32438 1.6 20 3.5
32439 1.65 20 3.5
32440 1.7 20 3.5
32441 1.75 20 3.5
32442 1.8 20 3.5
32443 1.85 20 3.5
32444 1.9 20 3.5
